order_id,order_volume,warehouse_processing_time,shipment_distance_km,traffic_level,weather_severity,historical_delay_rate,delivery_status
14283,451,12,212.14,3,3,0.19,Delayed
14284,128,4,131.67,1,0,0.07,On-Time
14285,259,12,104.45,3,3,0.32,Delayed
14286,278,8,220.09,1,0,0.14,At Risk
14287,278,8,220.09,1,0,0.14,At Risk
14288,286,7,44.65,2,1,0.28,Delayed
14289,339,8,258.63,3,2,0.33,Delayed
14290,50,7,78.29,1,0,0.06,On-Time
14291,193,3,246.83,1,1,0.15,At Risk
14292,329,7,179.7,2,1,0.16,At Risk
14293,140,4,102.95,2,1,0.14,At Risk
14294,219,2,54.89,1,1,0.08,On-Time
14295,105,6,184.24,2,0,0.1,At Risk
14296,324,7,14.18,1,0,0.21,At Risk
14297,451,12,212.14,3,3,0.19,Delayed
14298,113,7,207.63,1,1,0.07,On-Time
14299,226,8,218.26,2,1,0.24,At Risk
14300,302,7,147.18,3,2,0.32,Delayed
14301,90,6,100.83,2,0,0.12,On-Time
14302,313,4,117.34,3,2,0.15,At Risk
14303,296,8,213.23,3,3,0.34,Delayed
14304,281,7,203.59,3,2,0.13,At Risk
14305,200,5,219.78,2,1,0.13,On-Time
14306,65,6,167.43,1,0,0.13,On-Time
14307,358,10,180.79,2,3,0.23,Delayed
14308,396,12,183.82,2,1,0.3,Delayed
14309,367,7,185.81,3,2,0.25,At Risk
14310,134,6,133.9,1,1,0.09,On-Time
14311,278,6,173.96,3,0,0.25,At Risk
14312,226,5,140.66,2,2,0.23,At Risk
14313,496,6,185.91,2,1,0.29,Delayed
14314,330,8,129.52,2,2,0.17,At Risk
14315,168,6,189.65,2,2,0.21,At Risk
14316,398,6,242.85,3,3,0.31,Delayed
14317,255,7,63.34,1,2,0.19,At Risk
14318,91,5,175.77,1,1,0.08,On-Time
14319,250,5,154.92,1,0,0.16,At Risk
14320,70,7,222.2,1,1,0.08,On-Time
14321,196,5,105.62,1,1,0.08,On-Time
14322,243,4,152.61,1,1,0.2,At Risk
14323,245,4,194.93,1,1,0.15,On-Time
14324,268,11,155.47,3,2,0.31,Delayed
14325,478,12,34.96,3,2,0.32,Delayed
14326,483,9,137.68,2,3,0.26,Delayed
14327,345,11,64.03,3,2,0.22,Delayed
14328,174,5,156.57,2,0,0.17,At Risk
14329,370,9,193.4,3,1,0.22,Delayed
14330,95,5,126.18,2,1,0.1,On-Time
14331,211,5,203.68,1,1,0.25,At Risk
14332,419,6,187.16,3,3,0.33,Delayed
14333,272,4,275.04,3,1,0.2,At Risk
14334,95,6,174.72,2,0,0.06,On-Time
14335,210,4,107.42,1,1,0.19,At Risk
14336,145,4,148.44,1,0,0.1,On-Time
14337,327,7,215.26,3,3,0.19,Delayed
14338,226,5,140.66,2,2,0.23,At Risk
14339,101,7,64.47,2,1,0.15,On-Time
14340,289,4,211.68,1,1,0.12,At Risk
14341,249,7,207.76,1,1,0.13,At Risk
14342,230,5,119.09,2,0,0.21,At Risk
14343,273,9,213.03,1,1,0.22,At Risk
14344,182,7,219.78,1,0,0.19,At Risk
14345,165,2,199.71,2,1,0.12,On-Time
14346,230,5,114.38,1,1,0.13,At Risk
14347,176,7,190.85,2,0,0.11,On-Time
14348,358,10,180.79,2,3,0.23,Delayed
14349,252,6,124.15,2,3,0.21,Delayed
14350,249,4,139.68,2,0,0.12,On-Time
14351,151,5,98.63,3,1,0.13,At Risk
14352,94,5,28.0,1,1,0.15,On-Time
14353,94,5,28.0,1,1,0.15,On-Time
14354,140,4,126.38,1,0,0.06,On-Time
14355,291,6,203.09,2,2,0.2,At Risk
14356,276,9,66.36,3,2,0.27,Delayed
14357,220,2,161.02,1,0,0.13,On-Time
14358,98,5,47.07,2,0,0.11,On-Time
14359,250,5,177.55,2,0,0.12,At Risk
14360,203,4,176.4,3,1,0.18,At Risk
14361,381,12,64.77,3,2,0.3,At Risk
14362,453,10,158.23,2,3,0.34,Delayed
14363,157,3,271.21,1,1,0.13,On-Time
14364,115,2,168.1,2,0,0.07,At Risk
14365,222,5,100.38,1,1,0.19,At Risk
14366,157,5,248.51,2,0,0.11,On-Time
14367,80,4,235.74,1,0,0.1,On-Time
14368,266,7,162.53,3,2,0.18,Delayed
14369,238,7,108.9,3,2,0.17,Delayed
14370,193,4,69.44,2,0,0.09,On-Time
14371,126,2,246.71,1,0,0.14,On-Time
14372,78,2,83.58,1,0,0.09,On-Time
14373,413,7,222.66,3,1,0.27,Delayed
14374,116,4,116.12,1,1,0.06,On-Time
14375,193,3,246.83,1,1,0.15,At Risk
14376,244,5,213.97,3,0,0.2,At Risk
14377,211,7,92.4,2,1,0.1,On-Time
14378,194,4,222.41,2,2,0.1,At Risk
14379,75,3,33.9,1,0,0.11,On-Time
14380,398,4,193.53,3,2,0.25,At Risk
14381,320,10,191.17,3,1,0.25,Delayed
14382,380,6,198.36,2,0,0.21,At Risk
14383,302,7,245.01,1,1,0.22,At Risk
14384,416,10,194.03,2,2,0.25,Delayed
14385,393,5,238.51,1,1,0.22,At Risk
14386,326,11,135.84,2,1,0.25,Delayed
14387,418,9,153.55,2,2,0.28,Delayed
14388,345,9,236.56,3,0,0.2,At Risk
14389,269,9,165.86,2,3,0.29,Delayed
14390,257,12,247.78,2,2,0.35,Delayed
14391,78,2,83.58,1,0,0.09,On-Time
14392,419,8,155.32,3,3,0.33,Delayed
14393,380,4,249.9,2,1,0.13,At Risk
14394,338,12,180.39,2,2,0.31,Delayed
14395,164,4,191.39,3,0,0.2,At Risk
14396,481,6,133.61,2,1,0.29,Delayed
14397,295,8,151.88,2,2,0.16,Delayed
14398,338,8,215.16,1,2,0.24,At Risk
14399,199,3,33.74,2,1,0.1,On-Time
14400,52,2,196.63,1,0,0.09,On-Time
14401,71,3,190.14,1,1,0.09,On-Time
14402,233,9,181.58,2,1,0.18,At Risk
14403,173,6,254.27,1,0,0.1,On-Time
14404,186,2,296.61,2,1,0.14,On-Time
14405,222,8,152.78,3,2,0.2,At Risk
14406,229,5,205.73,3,0,0.17,At Risk
14407,196,6,115.25,2,2,0.17,At Risk
14408,180,5,296.88,1,0,0.06,Delayed
14409,250,7,176.05,2,2,0.25,Delayed
14410,105,6,184.24,2,0,0.1,At Risk
14411,226,6,125.89,2,2,0.17,At Risk
14412,251,9,101.62,2,0,0.14,At Risk
14413,222,6,27.18,2,2,0.1,At Risk
14414,167,4,141.12,1,0,0.14,On-Time
14415,197,7,161.11,1,1,0.08,On-Time
14416,281,7,203.59,3,2,0.13,At Risk
14417,362,5,215.88,2,0,0.2,At Risk
14418,375,11,106.48,3,3,0.31,Delayed
14419,91,5,175.77,1,1,0.08,On-Time
14420,317,8,292.52,3,1,0.2,Delayed
14421,327,4,78.59,3,1,0.24,At Risk
14422,382,10,282.84,3,1,0.32,Delayed
14423,167,2,135.0,1,1,0.06,On-Time
14424,342,8,78.34,2,2,0.17,At Risk
14425,51,3,69.71,2,0,0.05,On-Time
14426,316,5,198.61,1,2,0.17,At Risk
14427,371,4,179.99,1,1,0.21,Delayed
14428,151,6,159.02,1,1,0.14,On-Time
14429,308,5,205.01,1,0,0.22,At Risk
14430,228,6,111.89,1,1,0.07,On-Time
14431,292,11,119.48,2,3,0.3,Delayed
14432,219,2,54.89,1,1,0.08,On-Time
14433,453,9,271.47,2,1,0.33,Delayed
14434,186,2,157.75,1,0,0.14,On-Time
14435,416,10,194.03,2,2,0.25,Delayed
14436,304,6,165.93,3,2,0.11,At Risk
14437,346,7,199.02,3,2,0.17,At Risk
14438,173,9,167.38,2,2,0.16,At Risk
14439,341,9,185.57,3,3,0.29,Delayed
14440,198,6,47.36,2,1,0.16,At Risk
14441,186,2,157.75,1,0,0.14,On-Time
14442,140,5,164.15,1,1,0.06,On-Time
14443,306,11,138.67,2,3,0.27,Delayed
14444,357,7,168.32,2,0,0.25,At Risk
14445,346,7,199.02,3,2,0.17,At Risk
14446,164,4,132.14,1,2,0.13,At Risk
14447,384,9,230.78,3,0,0.1,At Risk
14448,264,8,139.79,3,1,0.34,Delayed
14449,229,5,205.73,3,0,0.17,At Risk
14450,379,5,59.05,3,1,0.22,At Risk
14451,382,10,282.84,3,1,0.32,Delayed
14452,387,8,129.05,2,3,0.24,Delayed
14453,389,6,186.95,3,2,0.26,Delayed
14454,215,3,208.23,1,1,0.07,On-Time
14455,403,8,41.39,3,2,0.28,Delayed
14456,174,8,160.92,2,2,0.21,At Risk
14457,491,10,167.05,3,1,0.19,Delayed
14458,53,4,201.32,2,1,0.12,On-Time
14459,188,4,113.56,2,1,0.08,On-Time
14460,235,5,150.81,3,1,0.13,At Risk
14461,325,9,207.85,1,2,0.2,At Risk
14462,432,11,110.1,2,3,0.22,Delayed
14463,301,10,185.79,3,3,0.19,Delayed
14464,266,10,54.64,2,2,0.24,Delayed
14465,373,9,109.66,2,1,0.24,Delayed
14466,471,12,151.11,2,2,0.35,Delayed
14467,101,3,128.77,2,0,0.13,On-Time
14468,343,5,192.61,3,0,0.11,At Risk
14469,155,4,265.95,2,0,0.07,On-Time
14470,128,5,297.2,1,1,0.08,On-Time
14471,222,8,152.78,3,2,0.2,At Risk
14472,128,5,297.2,1,1,0.08,On-Time
14473,192,9,145.82,2,2,0.16,At Risk
14474,468,6,86.2,2,2,0.3,Delayed
14475,272,6,146.87,2,0,0.12,At Risk
14476,92,7,144.33,1,0,0.14,On-Time
14477,139,3,190.9,1,1,0.14,On-Time
14478,252,6,124.15,2,3,0.21,Delayed
14479,375,8,160.36,3,3,0.32,Delayed
14480,325,8,277.32,1,2,0.11,At Risk
14481,216,3,219.46,2,0,0.15,On-Time
14482,267,8,16.76,3,0,0.16,At Risk
14483,259,11,124.06,2,2,0.27,Delayed
14484,467,12,176.39,2,2,0.3,Delayed
14485,265,7,203.09,2,2,0.18,Delayed
14486,121,5,193.62,1,0,0.12,On-Time
14487,188,6,243.16,3,1,0.17,At Risk
14488,397,10,231.19,3,3,0.27,Delayed
14489,453,9,271.47,2,1,0.33,Delayed
14490,474,8,177.62,3,3,0.23,Delayed
14491,86,3,140.54,1,0,0.05,On-Time
14492,345,7,177.07,2,1,0.33,Delayed
14493,197,4,219.16,2,1,0.07,On-Time
14494,259,10,99.58,3,1,0.28,Delayed
14495,474,11,188.64,3,1,0.25,Delayed
14496,137,2,222.64,2,1,0.11,On-Time
14497,157,7,149.88,2,0,0.11,On-Time
14498,337,7,144.63,2,3,0.2,Delayed
14499,229,6,224.84,2,1,0.07,On-Time
14500,191,4,58.5,2,0,0.12,On-Time
14501,264,8,139.79,3,1,0.34,Delayed
14502,394,7,103.35,3,2,0.15,At Risk
14503,177,3,124.77,1,0,0.06,On-Time
14504,177,6,225.43,1,1,0.1,On-Time
14505,267,8,16.76,3,0,0.16,At Risk
14506,385,7,205.14,1,2,0.19,At Risk
14507,408,9,207.69,2,2,0.18,Delayed
14508,382,10,122.13,2,3,0.27,Delayed
14509,498,9,174.62,2,2,0.34,Delayed
14510,199,4,149.56,2,1,0.09,On-Time
14511,188,6,184.54,3,0,0.2,At Risk
14512,331,5,48.6,1,2,0.23,At Risk
14513,139,3,190.9,1,1,0.14,On-Time
14514,282,4,128.43,3,2,0.17,At Risk
14515,109,3,201.64,2,0,0.1,On-Time
14516,183,5,214.14,3,0,0.19,At Risk
14517,140,4,102.95,2,1,0.14,At Risk
14518,327,4,78.59,3,1,0.24,At Risk
14519,484,9,250.24,2,3,0.29,Delayed
14520,302,7,245.01,1,1,0.22,At Risk
14521,155,8,208.25,2,0,0.17,At Risk
14522,293,9,147.85,3,3,0.27,Delayed
14523,188,6,161.58,1,0,0.09,On-Time
14524,321,11,253.96,2,3,0.33,Delayed
14525,376,12,213.46,2,3,0.25,Delayed
14526,127,4,206.36,2,0,0.11,On-Time
14527,432,8,183.48,3,2,0.22,Delayed
14528,327,4,78.59,3,1,0.24,At Risk
14529,259,6,109.58,3,1,0.23,Delayed
14530,249,4,123.31,1,0,0.13,On-Time
14531,150,4,192.22,2,1,0.08,On-Time
14532,171,7,261.14,2,0,0.24,At Risk
14533,364,6,225.84,3,3,0.21,Delayed
14534,127,4,193.56,2,0,0.09,On-Time
14535,235,3,93.26,2,1,0.06,On-Time
14536,178,9,219.91,3,1,0.15,At Risk
14537,255,5,249.8,1,1,0.25,At Risk
14538,208,6,79.64,1,2,0.2,At Risk
14539,272,6,146.87,2,0,0.12,At Risk
14540,344,8,167.77,3,1,0.27,Delayed
14541,295,9,92.57,2,2,0.32,Delayed
14542,175,7,279.85,2,2,0.18,At Risk
14543,152,2,142.21,2,1,0.12,On-Time
14544,250,5,177.55,2,0,0.12,At Risk
14545,373,9,129.23,2,0,0.14,At Risk
14546,141,5,167.24,1,0,0.12,On-Time
14547,275,4,235.45,2,2,0.23,At Risk
14548,302,8,153.33,2,1,0.29,Delayed
14549,365,9,148.54,2,2,0.23,Delayed
14550,245,4,194.93,1,1,0.15,On-Time
14551,271,6,144.1,1,2,0.19,At Risk
14552,162,8,246.51,3,0,0.24,At Risk
14553,238,7,108.9,3,2,0.17,Delayed
14554,114,5,208.95,2,1,0.08,On-Time
14555,313,4,117.34,3,2,0.15,At Risk
14556,314,10,210.54,3,2,0.26,Delayed
14557,98,5,47.07,2,0,0.11,On-Time
14558,69,4,183.99,2,1,0.07,On-Time
14559,340,8,95.09,2,0,0.17,At Risk
14560,365,5,201.63,2,1,0.13,At Risk
14561,102,7,167.19,1,1,0.14,Delayed
14562,208,9,250.85,2,2,0.22,At Risk
14563,182,5,133.32,2,1,0.11,On-Time
14564,267,6,256.54,2,0,0.13,At Risk
14565,215,9,167.17,3,0,0.22,At Risk
14566,155,7,17.92,1,1,0.11,On-Time
14567,274,9,262.08,3,3,0.19,Delayed
14568,253,4,197.66,3,0,0.24,At Risk
14569,127,7,103.65,1,1,0.11,On-Time
14570,218,6,221.71,2,1,0.12,On-Time
14571,394,10,216.82,2,1,0.2,Delayed
14572,495,7,166.63,3,1,0.27,Delayed
14573,82,4,71.59,2,0,0.11,On-Time
14574,386,11,157.12,2,2,0.27,Delayed
14575,300,11,226.11,2,3,0.33,Delayed
14576,170,5,205.33,1,1,0.1,On-Time
14577,327,4,78.59,3,1,0.24,At Risk
14578,370,4,233.4,3,1,0.24,At Risk
14579,388,7,181.25,2,1,0.11,At Risk
14580,482,10,192.52,2,1,0.34,Delayed
14581,155,5,246.59,2,2,0.25,At Risk
14582,478,12,34.96,3,2,0.32,Delayed
14583,91,5,175.77,1,1,0.08,On-Time
14584,255,12,202.19,2,3,0.27,Delayed
14585,395,7,225.87,3,0,0.23,At Risk
14586,345,11,64.03,3,2,0.22,Delayed
14587,168,6,189.65,2,2,0.21,At Risk
14588,253,4,197.66,3,0,0.24,At Risk
14589,301,9,223.84,3,3,0.28,Delayed
14590,310,5,116.6,1,2,0.22,At Risk
14591,416,10,215.13,2,3,0.33,Delayed
14592,338,8,215.16,1,2,0.24,At Risk
14593,90,6,100.83,2,0,0.12,On-Time
14594,308,4,159.58,2,0,0.16,At Risk
14595,382,10,122.13,2,3,0.27,Delayed
14596,493,9,196.42,2,3,0.27,Delayed
14597,150,4,192.22,2,1,0.08,On-Time
14598,206,6,174.86,2,0,0.08,On-Time
14599,184,8,214.8,3,2,0.22,At Risk
14600,310,5,116.6,1,2,0.22,At Risk
14601,297,7,210.93,3,1,0.29,Delayed
14602,219,3,187.81,1,0,0.08,On-Time
14603,227,2,219.57,1,0,0.08,On-Time
14604,109,3,201.64,2,0,0.1,On-Time
14605,226,6,125.89,2,2,0.17,At Risk
14606,322,6,173.37,3,0,0.22,At Risk
14607,450,12,219.6,2,3,0.32,Delayed
14608,357,6,185.44,2,2,0.35,Delayed
14609,469,7,135.68,2,1,0.31,Delayed
14610,147,7,169.61,1,0,0.07,At Risk
14611,197,2,107.18,2,1,0.1,On-Time
14612,339,8,89.82,2,1,0.14,At Risk
14613,472,11,106.12,2,3,0.18,Delayed
14614,193,9,105.66,1,1,0.1,At Risk
14615,139,3,190.9,1,1,0.14,On-Time
14616,105,6,184.24,2,0,0.1,At Risk
14617,280,12,269.33,2,3,0.32,Delayed
14618,322,8,107.03,3,2,0.21,Delayed
14619,486,10,198.22,2,2,0.32,Delayed
14620,209,6,150.41,1,0,0.1,On-Time
14621,243,3,75.64,1,1,0.07,On-Time
14622,210,4,107.42,1,1,0.19,At Risk
14623,308,8,222.49,2,1,0.26,Delayed
14624,235,3,93.26,2,1,0.06,On-Time
14625,425,10,275.38,3,1,0.3,Delayed
14626,280,12,269.33,2,3,0.32,Delayed
14627,354,11,160.13,2,1,0.23,Delayed
14628,469,8,199.6,2,1,0.3,At Risk
14629,215,4,231.53,2,2,0.2,At Risk
14630,168,5,181.66,2,0,0.09,On-Time
14631,161,3,266.92,1,0,0.14,Delayed
14632,208,5,230.4,2,1,0.05,On-Time
14633,387,8,129.05,2,3,0.24,Delayed
14634,204,9,209.24,3,2,0.23,At Risk
14635,341,9,126.01,3,2,0.27,Delayed
14636,364,11,285.25,2,2,0.31,Delayed
14637,294,6,248.95,2,2,0.21,At Risk
14638,195,9,220.96,1,1,0.16,At Risk
14639,92,7,144.33,1,0,0.14,On-Time
14640,77,2,84.32,1,1,0.07,On-Time
14641,297,7,210.93,3,1,0.29,Delayed
14642,387,8,129.05,2,3,0.24,Delayed
14643,165,7,182.26,2,0,0.08,On-Time
14644,187,7,95.66,2,0,0.13,On-Time
14645,61,6,264.38,1,0,0.15,On-Time
14646,295,4,254.14,2,0,0.2,Delayed
14647,388,8,274.22,3,1,0.34,Delayed
14648,317,12,77.07,3,2,0.27,Delayed
14649,188,9,151.41,3,0,0.17,Delayed
14650,324,7,245.56,2,3,0.27,At Risk
14651,70,7,222.2,1,1,0.08,On-Time
14652,264,7,77.72,1,2,0.12,At Risk
14653,229,5,205.73,3,0,0.17,At Risk
14654,221,2,76.54,1,0,0.07,On-Time
14655,341,9,185.57,3,3,0.29,Delayed
14656,361,10,165.83,2,2,0.21,Delayed
14657,297,6,131.16,1,0,0.2,At Risk
14658,177,6,45.48,1,0,0.21,At Risk
14659,340,6,187.24,2,1,0.32,Delayed
14660,319,6,225.21,2,2,0.2,Delayed
14661,186,7,122.39,1,1,0.21,At Risk
14662,381,12,64.77,3,2,0.3,At Risk
14663,99,2,223.43,1,0,0.06,On-Time
14664,339,8,89.82,2,1,0.14,At Risk
14665,272,4,275.04,3,1,0.2,At Risk
14666,237,6,141.49,1,1,0.07,On-Time
14667,400,5,42.99,1,0,0.22,At Risk
14668,182,5,77.83,3,2,0.11,At Risk
14669,301,5,182.13,2,2,0.22,At Risk
14670,316,5,198.61,1,2,0.17,At Risk
14671,260,5,122.15,2,2,0.23,At Risk
14672,488,12,202.34,3,2,0.29,Delayed
14673,65,6,167.43,1,0,0.13,On-Time
14674,262,12,111.66,2,2,0.23,Delayed
14675,398,7,129.26,1,0,0.16,At Risk
14676,306,11,138.67,2,3,0.27,Delayed
14677,331,5,48.6,1,2,0.23,At Risk
14678,165,2,199.71,2,1,0.12,On-Time
14679,237,6,141.49,1,1,0.07,On-Time
14680,398,4,193.53,3,2,0.25,At Risk
14681,354,7,187.79,3,2,0.28,Delayed
14682,484,11,221.36,3,1,0.33,Delayed
14683,319,6,225.21,2,2,0.2,Delayed
14684,338,8,215.16,1,2,0.24,At Risk
14685,350,8,237.95,2,1,0.22,Delayed
14686,277,4,174.95,2,1,0.24,At Risk
14687,173,8,231.04,1,0,0.16,At Risk
14688,150,4,192.22,2,1,0.08,On-Time
14689,331,7,290.03,2,3,0.2,Delayed
14690,220,4,118.94,2,2,0.23,At Risk
14691,350,8,237.95,2,1,0.22,Delayed
14692,246,5,262.66,3,0,0.16,At Risk
14693,208,7,190.71,2,1,0.14,On-Time
14694,71,3,190.14,1,1,0.09,On-Time
14695,142,3,94.92,2,1,0.11,On-Time
14696,385,6,143.85,1,0,0.21,Delayed
14697,380,9,190.32,3,1,0.2,At Risk
14698,283,12,155.85,3,3,0.22,Delayed
14699,68,3,120.02,2,1,0.07,On-Time
14700,65,4,106.5,2,0,0.13,On-Time
14701,140,4,102.95,2,1,0.14,At Risk
14702,485,9,137.18,3,1,0.26,Delayed
14703,259,6,109.58,3,1,0.23,Delayed
14704,197,7,161.11,1,1,0.08,On-Time
14705,327,4,78.59,3,1,0.24,At Risk
14706,129,6,190.01,2,1,0.13,On-Time
14707,232,4,74.22,1,1,0.09,On-Time
14708,221,2,76.54,1,0,0.07,On-Time
14709,248,6,246.44,1,0,0.19,At Risk
14710,198,4,68.91,3,2,0.23,At Risk
14711,167,2,135.0,1,1,0.06,On-Time
14712,216,2,136.46,1,0,0.07,On-Time
14713,257,12,247.78,2,2,0.35,Delayed
14714,360,5,184.2,1,0,0.19,At Risk
14715,269,11,173.23,2,1,0.35,Delayed
14716,418,7,29.47,3,3,0.32,Delayed
14717,159,9,62.02,3,2,0.14,At Risk
14718,268,11,155.47,3,2,0.31,Delayed
14719,197,2,107.18,2,1,0.1,On-Time
14720,293,4,173.55,2,0,0.22,At Risk
14721,233,9,181.58,2,1,0.18,At Risk
14722,341,9,132.63,1,1,0.23,At Risk
14723,316,7,237.29,3,3,0.35,Delayed
14724,183,4,108.48,1,0,0.06,On-Time
14725,257,8,114.33,3,3,0.27,Delayed
14726,183,4,108.48,1,0,0.06,On-Time
14727,369,10,130.22,2,2,0.28,Delayed
14728,122,3,200.49,2,0,0.08,On-Time
14729,274,9,242.82,2,2,0.19,On-Time
14730,192,4,96.73,2,2,0.21,At Risk
14731,304,6,258.37,2,0,0.23,At Risk
14732,289,4,211.68,1,1,0.12,At Risk
14733,391,7,162.33,1,1,0.23,At Risk
14734,78,6,131.86,2,1,0.1,On-Time
14735,61,2,176.14,2,0,0.06,On-Time
14736,150,4,192.22,2,1,0.08,On-Time
14737,400,5,42.99,1,0,0.22,At Risk
14738,386,11,157.12,2,2,0.27,Delayed
14739,250,7,176.05,2,2,0.25,Delayed
14740,497,8,154.85,3,1,0.24,Delayed
14741,346,11,122.91,2,1,0.33,Delayed
14742,220,2,161.02,1,0,0.13,On-Time
14743,360,6,130.68,2,1,0.13,At Risk
14744,353,5,82.18,2,1,0.18,At Risk
14745,493,12,113.82,3,2,0.35,Delayed
14746,344,8,167.77,3,1,0.27,Delayed
14747,413,7,222.66,3,1,0.27,Delayed
14748,210,4,107.42,1,1,0.19,At Risk
14749,170,5,206.45,3,1,0.15,At Risk
14750,197,2,107.18,2,1,0.1,On-Time
14751,388,7,274.55,2,1,0.27,Delayed
14752,260,6,241.21,3,3,0.32,Delayed
14753,486,7,186.05,2,1,0.26,Delayed
14754,180,5,296.88,1,0,0.06,Delayed
14755,245,6,133.79,3,1,0.25,At Risk
14756,180,2,237.31,1,0,0.06,On-Time
14757,450,12,219.6,2,3,0.32,Delayed
14758,338,8,215.16,1,2,0.24,At Risk
14759,380,8,151.39,2,1,0.24,Delayed
14760,184,4,13.15,2,2,0.23,At Risk
14761,497,8,201.43,2,2,0.27,Delayed
14762,450,12,219.6,2,3,0.32,Delayed
14763,65,4,140.51,2,1,0.09,On-Time
14764,362,5,215.88,2,0,0.2,At Risk
14765,255,12,202.19,2,3,0.27,Delayed
14766,288,9,136.95,3,0,0.25,At Risk
14767,219,6,226.58,1,1,0.23,At Risk
14768,412,10,298.23,3,2,0.33,Delayed
14769,65,4,204.92,2,1,0.05,On-Time
14770,365,11,55.54,2,3,0.32,Delayed
14771,313,4,245.95,1,0,0.19,At Risk
14772,254,8,259.21,1,1,0.11,At Risk
14773,325,9,207.85,1,2,0.2,At Risk
14774,211,7,92.4,2,1,0.1,On-Time
14775,387,6,117.08,2,3,0.18,Delayed
14776,358,12,90.09,2,3,0.2,Delayed
14777,388,8,274.22,3,1,0.34,Delayed
14778,71,7,243.3,1,1,0.09,On-Time
14779,474,8,177.62,3,3,0.23,Delayed
14780,174,5,156.57,2,0,0.17,At Risk
14781,191,4,58.5,2,0,0.12,On-Time
14782,127,4,206.36,2,0,0.11,On-Time
14783,310,6,162.6,3,0,0.15,At Risk
14784,280,6,62.39,3,1,0.34,Delayed
14785,333,6,79.02,1,1,0.24,At Risk
14786,318,11,131.55,3,3,0.33,Delayed
14787,152,6,207.57,2,0,0.15,On-Time
14788,442,8,82.93,2,1,0.27,Delayed
14789,167,3,148.68,1,1,0.11,On-Time
14790,176,5,159.84,1,1,0.14,On-Time
14791,246,5,128.91,1,0,0.12,On-Time
14792,364,11,285.25,2,2,0.31,Delayed
14793,78,2,83.58,1,0,0.09,On-Time
14794,460,8,92.4,2,3,0.28,Delayed
14795,403,8,41.39,3,2,0.28,Delayed
14796,153,3,140.95,2,0,0.06,On-Time
14797,208,5,230.4,2,1,0.05,On-Time
14798,285,6,249.79,3,1,0.31,Delayed
14799,304,6,165.93,3,2,0.11,At Risk
14800,342,8,76.0,3,3,0.23,Delayed
14801,357,5,163.45,3,2,0.2,At Risk
14802,261,12,203.06,2,2,0.26,Delayed
14803,297,7,189.37,2,2,0.11,At Risk
14804,208,7,190.71,2,1,0.14,On-Time
14805,230,5,114.38,1,1,0.13,At Risk
14806,366,11,169.19,2,1,0.28,Delayed
14807,221,7,113.57,2,0,0.14,On-Time
14808,202,8,134.09,3,0,0.18,At Risk
14809,126,4,195.53,2,0,0.14,On-Time
14810,296,6,209.57,3,0,0.19,At Risk
14811,354,11,160.13,2,1,0.23,Delayed
14812,364,11,285.25,2,2,0.31,Delayed
14813,173,9,167.38,2,2,0.16,At Risk
14814,420,9,163.78,3,1,0.32,Delayed
14815,188,6,184.54,3,0,0.2,At Risk
14816,50,7,78.29,1,0,0.06,On-Time
14817,187,5,191.75,1,1,0.12,On-Time
14818,192,7,191.06,2,0,0.07,On-Time
14819,288,9,136.95,3,0,0.25,At Risk
14820,342,5,227.41,3,1,0.17,At Risk
14821,75,4,202.94,1,0,0.13,On-Time
14822,333,6,79.02,1,1,0.24,At Risk
14823,394,7,103.35,3,2,0.15,At Risk
14824,164,8,217.78,1,1,0.21,At Risk
14825,250,7,176.05,2,2,0.25,Delayed
14826,262,12,111.66,2,2,0.23,Delayed
14827,325,9,208.71,3,2,0.2,Delayed
14828,68,3,246.61,2,1,0.1,On-Time
14829,199,7,185.56,1,1,0.06,On-Time
14830,204,9,101.18,1,0,0.19,At Risk
14831,150,4,192.22,2,1,0.08,On-Time
14832,219,8,239.53,2,2,0.2,At Risk
14833,188,6,243.16,3,1,0.17,At Risk
14834,482,10,192.52,2,1,0.34,Delayed
14835,111,4,78.16,1,0,0.1,On-Time
14836,244,5,213.97,3,0,0.2,At Risk
14837,222,8,152.78,3,2,0.2,At Risk
14838,468,6,86.2,2,2,0.3,Delayed
14839,288,7,131.97,3,1,0.19,At Risk
14840,215,5,269.89,3,2,0.22,At Risk
14841,80,2,105.23,2,1,0.05,On-Time
14842,310,6,162.6,3,0,0.15,At Risk
14843,397,8,125.61,3,0,0.11,At Risk
14844,375,9,211.91,1,2,0.1,At Risk
14845,173,8,231.04,1,0,0.16,At Risk
14846,182,5,133.32,2,1,0.11,On-Time
14847,380,8,172.75,3,2,0.24,Delayed
14848,200,7,193.13,3,0,0.11,At Risk
14849,460,8,92.4,2,3,0.28,Delayed
14850,99,3,145.73,2,0,0.1,On-Time
14851,272,10,162.31,3,1,0.23,Delayed
14852,305,7,158.42,2,2,0.22,At Risk
14853,250,5,154.92,1,0,0.16,At Risk
14854,277,4,174.95,2,1,0.24,At Risk
14855,158,3,179.93,1,0,0.11,On-Time
14856,288,7,210.75,3,2,0.29,Delayed
14857,140,5,183.34,1,0,0.06,On-Time
14858,214,5,230.99,3,1,0.11,At Risk
14859,196,2,224.84,1,0,0.1,On-Time
14860,134,6,133.9,1,1,0.09,On-Time
14861,157,3,208.68,1,0,0.15,On-Time
14862,157,3,271.21,1,1,0.13,On-Time
14863,393,5,238.51,1,1,0.22,At Risk
